channel/I:Ath/D:AthErr/D:sigma/D:sigmaErr/D:chi2ndf/D
1,1,4 232.951 2.43251 15 0.39756 11.0809
1,1,5 234.706 1.30464 12.4663 0.988263 16.4134
1,1,6 201.533 4.66979 14.6336 13.5045 16.68
1,1,7 218.224 3.6422 2.69265 2.81881 28.7631
1,1,8 205.715 5.9165 1.74531 8.93097 8.33552
1,1,9 214.828 1.31952 6.15312 1.20964 24.4542
1,1,10 208.189 4.02148 3.06358 3.45404 9.67229
1,1,11 221.676 1.76833 13.4747 1.20233 23.8571
1,1,12 213.641 3.19292 12.5928 3.97516 7.77921
1,1,13 228.147 1.51099 14.9325 3.11603 12.7888
1,1,14 200.346 1.64413 3.95388 1.21124 6.9096
1,1,15 220.262 1.65054 12.0043 0.946852 14.2549
1,1,16 223.858 4.00403 15 0.685948 9.79481
1,1,17 234.746 1.47657 13.673 1.13398 15.5794
1,1,18 221.935 3.73974 14.5019 7.57925 6.11719
1,1,19 233.291 1.38038 15 1.12274 13.4306
1,1,20 215.785 3.01591 15 1.44858 5.17382
1,1,21 214.4 1.69611 9.03016 1.7047 9.71873
1,1,22 219.69 5.83929 15 0.813355 6.81547
1,1,23 206.553 1.82887 15 0.55203 9.16557
1,1,27 227.394 2.59363 12.5836 1.58622 11.0345
1,1,28 194.211 1.7313 5.91668 1.66735 4.95632
1,1,29 209.493 1.77032 15 12.2569 13.2993
1,1,30 226.936 8.01741 1.78973 13.3734 7.28575
1,1,31 234.051 3.11322 14.7822 12.0091 13.6562
1,1,32 211.471 4.15297 15 10.9155 5.68649
1,1,33 212.189 4.76223 15 1.01471 16.7528
1,1,34 208.173 8.00213 13.355 7.38047 8.84977
1,1,35 222.38 3.21914 12.3952 2.19223 6.35225
1,2,1 189.083 1.35851 14.6352 0.855561 12.5768
1,2,3 199.897 1.01041 15 0.172485 9.90182
1,2,5 215.423 0.733063 15 0.546701 11.5248
1,2,6 189.12 0.722409 10.6105 0.818002 33.9743
1,2,7 186.165 0.884438 9.8012 1.85644 59.4501
1,2,8 187.813 0.569272 15 0.102755 30.2369
1,2,9 220.175 0.512503 15 0.119121 16.1947
1,2,11 204.21 0.445186 15 0.0331577 20.9934
1,2,12 209.059 0.465132 15 0.028661 26.7614
1,2,13 214.038 0.469045 15 0.0164014 37.0313
1,2,15 213.376 0.732548 15 0.248469 10.0166
1,2,17 203.69 0.674895 15 0.962073 13.442
1,2,18 203.134 0.493832 15 0.062829 18.0063
1,2,19 199.691 0.728369 14.8509 0.516867 11.913
1,2,20 183.01 0.561626 15 0.12325 18.0009
1,2,21 208.052 0.579842 15 0.268941 17.0867
1,2,22 182.112 0.599291 15 0.280408 12.9141
1,2,23 188.721 1.1575 14.1117 0.770597 14.1617
1,2,24 191.828 0.802932 15 0.27787 20.733
1,2,25 196.414 0.98619 11.4501 1.27515 49.1548
1,2,26 207.969 0.977187 15 0.205345 21.2124
1,2,27 210.657 0.966082 15 2.14658 18.6924
1,2,28 187.214 1.84288 13.4582 1.15063 12.7701
1,2,29 198.625 1.8451 15 0.200272 9.59919
1,2,30 201.44 1.87039 11.4647 1.67427 7.64377
1,2,32 196.504 1.69401 15 0.742782 12.2057
1,2,33 190.691 1.99041 15 2.10213 4.43181
1,2,34 194.485 1.86719 15 1.03704 4.70776
1,2,35 206.101 2.64115 9.73289 2.58696 3.97966
1,3,0 224.645 1.03764 15 0.11605 21.7485
1,3,1 216.431 6.67667 1.73772 13.6182 7.75023
1,3,2 220.194 0.955923 15 0.324223 15.0999
1,3,3 206.147 1.43909 5.45316 1.54032 8.14302
1,3,5 228.206 3.5764 14.569 9.6079 5.92047
1,3,6 213.387 1.06134 15 0.237778 16.3106
1,3,7 208.751 2.68416 15 1.47965 9.55036
1,3,8 227.076 1.10802 15 1.15394 10.7814
1,3,10 207.659 1.05325 15 1.09031 20.1658
1,3,11 205.986 0.283605 1 11.9946 12.0624
1,3,12 229.022 1.2005 15 0.798377 18.7514
1,3,13 237.631 9.44762 13.6125 12.1639 11.6307
1,3,14 229.716 1.64814 15 0.214122 13.733
1,3,15 214.147 2.05167 9.31711 2.16955 8.68435
1,3,16 222.967 1.98656 15 0.212866 18.9016
